,HP_Pel_kW,HP_Qth_kW,TES_Qflow_kWh,TES_SoC,EB_Pel_kW,HSUB_Qdem_B_kW,ROOM_Tindoor_Cdeg,CTRL_Tth_Cdeg,CTRL_Qth_spilled_kW,CTRL_QDH_B_kW
2000-01-01 00:30:00,6.47032575309237,33.83333336292,0.0,-1.0,30.185185152311114,38.734303652775026,292.4684815664597,20.0,0.0,0.0
2000-01-01 01:00:00,0.0,0.0,0.0,-1.0,0.0,38.7343036527749,292.4684815247991,20.0,0.0,61.0
2000-01-01 01:30:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283218,38.73430365277497,292.55260801169004,20.0,0.0,0.0
2000-01-01 02:00:00,0.0,0.0,0.0,-1.0,0.0,38.73430365277502,292.55260801169356,20.0,0.0,38.7343036527749
2000-01-01 02:30:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283354,38.73430365277494,292.63798354151805,20.0,0.0,0.0
2000-01-01 03:00:00,0.0,0.0,0.0,-1.0,0.0,38.73430365277505,292.6379835418714,20.0,0.0,38.73430365277502
2000-01-01 03:30:00,6.47032575309237,33.83333336292,0.0,-1.0,5.44552254428339,38.73430365277496,292.72455158090276,20.0,0.0,0.0
2000-01-01 04:00:00,0.0,0.0,0.0,-1.0,0.0,38.73430365277502,292.724551580897,20.0,0.0,38.73430365277505
2000-01-01 04:30:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283354,38.734303652774955,292.8115855122932,20.0,0.0,0.0
2000-01-01 05:00:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283354,38.734303652775075,292.8115855123783,20.0,0.0,0.0
2000-01-01 05:30:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283418,38.73430365277501,292.9178110783363,20.0,0.0,0.0
2000-01-01 06:00:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283418,38.734303652775026,292.9178110783389,20.0,0.0,0.0
2000-01-01 06:30:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283364,44.78786148874993,293.0107209954732,20.0,0.0,0.0
2000-01-01 07:00:00,6.47032575309237,33.83333336292,0.0,-1.0,5.445522544283364,44.78786148874992,293.0107210120756,20.0,0.0,0.0
