,trafo_SK90,LN0a,LO0b,LO0a,LAA20,LBB21,LCC23,Llugnw24,Llugnw26,Llugnw27,Lslusn8,Lslusn9,Lslusn10,Lfarvt13,Lslusn11,Lfarvt12,LDD4,LEE5,Lfarvt16,Llugne17,Llugne18,Llugne19,LF 4,Luddnw3,LG2,Llugnw6,Llugnw7,LH5,LA1,LB2,LC5,LD4,LE7,LM8,LN4,LO7,LI5,LJ8,LK9,LL 1,LU 1,LW5,LV4,LX6,LY8,LZ11,LP10,LQ3,LR4,LS 7,LT8,LN0b,LO1
2000-03-19 22:30:00,47.49161790736951,28.069803800503717,0.0916659963523961,0.0912092050290261,48.93670106955022,29.527586546661023,0.0,78.50617707399323,88.45975462593448,90.30217832133516,44.55856962581458,44.87701420932796,46.10252998411287,27.91824837454503,46.45906738253226,27.164734973581204,23.146733501802704,0.0,28.322059415330408,25.561017084866027,26.255493402826403,27.371309274983606,13.646706230628464,86.88907660111252,42.08445801255289,96.49657519605078,101.86548881359528,13.657411685174056,29.367868407941884,28.640961125975327,14.420498955014555,0.0,14.459781567900725,40.311846395270585,8.22098317051632,14.21305640354949,58.90624921551391,2.6869029264246092e-14,2.1495223411396874e-13,0.0,62.669708851669,0.0,25.71637073344152,36.05938941080692,19.63382889597736,18.28407517400495,12.804003407626693,23.861709523890408,18.117572169614746,14.310883623050884,0.0,28.086349176939844,0.12628582285063883
2000-03-19 23:00:00,45.88517342750169,27.119873157320782,0.0916659963523961,0.0912092050290261,48.9182274838304,23.354152596370128,0.0,74.72949286124295,84.20423523610951,85.95802574692381,44.54159412996996,44.85991739552427,46.084966285081656,27.907740072171162,46.4413678533074,27.154510290243174,23.138134156716195,0.0,28.311399120308288,25.551180068553688,26.245389121136526,27.360775577715813,13.639158223871647,86.83834881221057,42.061186225379785,96.44190359790066,101.80777537600825,13.649845889224544,29.349964963729146,28.62437980769555,14.41241058034341,0.0,14.451626817101005,40.29587825997296,8.217913566473628,14.207758293290418,46.64225480441538,0.0,0.0,0.0,62.64584286713971,0.0,25.70659154434506,36.04567555816778,19.626351748512118,18.277052917879054,12.799125272755527,23.852774935263792,18.110741101768546,14.305508869323452,1.71961787291175e-12,27.13630446190902,0.12628582285063883
2000-03-19 23:30:00,44.03607731935923,26.026475730660533,0.0916659963523961,0.0912092050290261,45.15612863941337,27.243552110239122,0.0,72.36723649309472,81.54247502209306,83.24082687483428,41.40253048580011,41.69841995639269,42.837133668535685,26.19649162757928,43.16841787786598,25.489448433650963,21.638603937745927,0.0,26.575399086497114,23.78165819005217,24.427790476567218,25.465931939663893,12.586587959149728,79.96681089894963,38.82066837241375,88.92146499479114,93.86891171331634,12.595677373351414,26.982317929583377,26.371806101576816,13.289721307536178,0.0,13.322991430909523,37.125796348049136,7.7116437080510885,13.414678943425276,54.36032039262145,2.6869029264246092e-14,2.1495223411396874e-13,0.0,58.757835390843724,0.0,23.713101820547035,33.25909036614607,18.095320766982503,17.185849742917476,12.0271776544828,22.365031486738904,17.040704633196686,13.414216637798154,0.0,26.042756563253466,0.12628582285063883
2000-03-20 00:00:00,44.03607731935923,26.026475730660533,0.0916659963523961,0.0912092050290261,45.15612863941337,27.243552110239122,0.0,72.36723649309472,81.54247502209306,83.24082687483428,41.40253048580011,41.69841995639269,42.837133668535685,26.19649162757928,43.16841787786598,25.489448433650963,21.638603937745927,0.0,26.575399086497114,23.78165819005217,24.427790476567218,25.465931939663893,12.586587959149728,79.96681089894963,38.82066837241375,88.92146499479114,93.86891171331634,12.595677373351414,26.982317929583377,26.371806101576816,13.289721307536178,0.0,13.322991430909523,37.125796348049136,7.7116437080510885,13.414678943425276,54.36032039262145,2.6869029264246092e-14,2.1495223411396874e-13,0.0,58.757835390843724,0.0,23.713101820547035,33.25909036614607,18.095320766982503,17.185849742917476,12.0271776544828,22.365031486738904,17.040704633196686,13.414216637798154,0.0,26.042756563253466,0.12628582285063883
2000-03-20 00:30:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
2000-03-20 01:00:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
2000-03-20 01:30:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
2000-03-20 02:00:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
2000-03-20 02:30:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
2000-03-20 03:00:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
2000-03-20 03:30:00,42.84945077332271,25.324801903279454,0.0916659963523961,0.0912092050290261,43.49570344879282,26.183311785011703,4.299044682279375e-13,69.53241043401526,78.34822933417145,79.98005201815359,40.46321948133233,40.75239602320761,41.86527541295049,26.17836637714922,42.18904368304246,25.471812383652015,21.632666113359353,0.0,26.557011671474452,23.32599619445489,23.959748438979787,24.97799887483863,12.086350734683466,76.74695912868887,37.341650807345474,85.42908434904996,90.18222064807554,12.0947254187741,25.91984867511504,25.35769975167166,12.719497256169662,0.0,12.749936293254049,35.7252271449904,7.709306709379407,13.410619995526304,52.24952724766078,0.0,0.0,0.0,58.729320674677865,0.0,22.701060847885213,31.9484104912106,17.356858012157343,17.177442900705366,12.023782972168775,22.358820848713066,17.035941534789238,13.394326475915049,0.0,25.340990462473634,0.12628582285063883
