,DH_PE_MW
2000-01-17 11:30:00,0.0
2000-01-17 12:00:00,111.00156359141221
2000-01-17 12:30:00,0.0
2000-01-17 13:00:00,119.19028046286492
2000-01-17 13:30:00,0.0
2000-01-17 14:00:00,129.6342083295243
2000-01-17 14:30:00,0.0
2000-01-17 15:00:00,123.71500156407002
2000-01-17 15:30:00,0.0
2000-01-17 16:00:00,123.53729599065825
2000-01-17 16:30:00,0.0
2000-01-17 17:00:00,118.61265977655407
2000-01-17 17:30:00,0.0
2000-01-17 18:00:00,122.91935670503332
2000-01-17 18:30:00,0.0
2000-01-17 19:00:00,140.299248702315
2000-01-17 19:30:00,0.0
2000-01-17 20:00:00,138.5256946534515
2000-01-17 20:30:00,0.0
2000-01-17 21:00:00,127.44718247107954
2000-01-17 21:30:00,0.0
2000-01-17 22:00:00,122.16543706549132
2000-01-17 22:30:00,0.0
2000-01-17 23:00:00,132.05368751763305
2000-01-17 23:30:00,0.0
2000-01-18 00:00:00,0.0
2000-01-18 00:30:00,0.0
2000-01-18 01:00:00,0.0
2000-01-18 01:30:00,0.0
2000-01-18 02:00:00,0.0
2000-01-18 02:30:00,0.0
2000-01-18 03:00:00,0.0
2000-01-18 03:30:00,0.0
2000-01-18 04:00:00,0.0
2000-01-18 04:30:00,0.0
2000-01-18 05:00:00,0.0
2000-01-18 05:30:00,0.0
2000-01-18 06:00:00,0.0
2000-01-18 06:30:00,0.0
2000-01-18 07:00:00,0.0
2000-01-18 07:30:00,0.0
2000-01-18 08:00:00,0.0
2000-01-18 08:30:00,0.0
2000-01-18 09:00:00,0.0
2000-01-18 09:30:00,0.0
2000-01-18 10:00:00,0.0
2000-01-18 10:30:00,0.0
2000-01-18 11:00:00,0.0
2000-01-18 11:30:00,0.0
2000-01-18 12:00:00,0.0
2000-01-18 12:30:00,0.0
2000-01-18 13:00:00,0.0
2000-01-18 13:30:00,0.0
2000-01-18 14:00:00,0.0
2000-01-18 14:30:00,0.0
2000-01-18 15:00:00,0.0
2000-01-18 15:30:00,0.0
2000-01-18 16:00:00,0.0
2000-01-18 16:30:00,0.0
2000-01-18 17:00:00,0.0
2000-01-18 17:30:00,0.0
2000-01-18 18:00:00,0.0
2000-01-18 18:30:00,0.0
2000-01-18 19:00:00,139.5566330816793
2000-01-18 19:30:00,0.0
2000-01-18 20:00:00,137.5640847265287
2000-01-18 20:30:00,0.0
2000-01-18 21:00:00,126.42755426849827
2000-01-18 21:30:00,0.0
2000-01-18 22:00:00,121.13408072217482
2000-01-18 22:30:00,0.0
2000-01-18 23:00:00,130.99765572274075
2000-01-18 23:30:00,0.0
2000-01-19 00:00:00,0.0
2000-01-19 00:30:00,0.0
2000-01-19 01:00:00,0.0
2000-01-19 01:30:00,0.0
2000-01-19 02:00:00,0.0
2000-01-19 02:30:00,0.0
2000-01-19 03:00:00,0.0
2000-01-19 03:30:00,0.0
2000-01-19 04:00:00,0.0
2000-01-19 04:30:00,0.0
2000-01-19 05:00:00,0.0
2000-01-19 05:30:00,0.0
2000-01-19 06:00:00,0.0
2000-01-19 06:30:00,0.0
2000-01-19 07:00:00,0.0
2000-01-19 07:30:00,0.0
2000-01-19 08:00:00,0.0
2000-01-19 08:30:00,0.0
2000-01-19 09:00:00,136.61426230312657
2000-01-19 09:30:00,0.0
2000-01-19 10:00:00,132.4887953921886
2000-01-19 10:30:00,0.0
2000-01-19 11:00:00,0.0
2000-01-19 11:30:00,0.0
2000-01-19 12:00:00,0.0
2000-01-19 12:30:00,0.0
2000-01-19 13:00:00,0.0
2000-01-19 13:30:00,0.0
2000-01-19 14:00:00,133.7532321535904
2000-01-19 14:30:00,0.0
2000-01-19 15:00:00,0.0
2000-01-19 15:30:00,0.0
2000-01-19 16:00:00,0.0
2000-01-19 16:30:00,0.0
2000-01-19 17:00:00,0.0
2000-01-19 17:30:00,0.0
2000-01-19 18:00:00,126.08562060595145
2000-01-19 18:30:00,0.0
2000-01-19 19:00:00,143.4243760021436
2000-01-19 19:30:00,0.0
2000-01-19 20:00:00,141.51063122162202
2000-01-19 20:30:00,0.0
2000-01-19 21:00:00,130.26254912252548
2000-01-19 21:30:00,0.0
2000-01-19 22:00:00,124.80374408348072
2000-01-19 22:30:00,0.0
2000-01-19 23:00:00,134.47052297138143
2000-01-19 23:30:00,0.0
2000-01-20 00:00:00,0.0
2000-01-20 00:30:00,0.0
2000-01-20 01:00:00,0.0
2000-01-20 01:30:00,0.0
2000-01-20 02:00:00,0.0
2000-01-20 02:30:00,0.0
2000-01-20 03:00:00,0.0
2000-01-20 03:30:00,0.0
2000-01-20 04:00:00,0.0
2000-01-20 04:30:00,0.0
2000-01-20 05:00:00,0.0
2000-01-20 05:30:00,0.0
2000-01-20 06:00:00,0.0
2000-01-20 06:30:00,0.0
2000-01-20 07:00:00,0.0
2000-01-20 07:30:00,0.0
2000-01-20 08:00:00,0.0
2000-01-20 08:30:00,0.0
2000-01-20 09:00:00,134.83934812518447
2000-01-20 09:30:00,0.0
2000-01-20 10:00:00,130.2174623418057
2000-01-20 10:30:00,0.0
2000-01-20 11:00:00,0.0
2000-01-20 11:30:00,0.0
2000-01-20 12:00:00,0.0
2000-01-20 12:30:00,0.0
2000-01-20 13:00:00,0.0
2000-01-20 13:30:00,0.0
2000-01-20 14:00:00,129.46379648711198
2000-01-20 14:30:00,0.0
2000-01-20 15:00:00,0.0
2000-01-20 15:30:00,0.0
2000-01-20 16:00:00,0.0
2000-01-20 16:30:00,0.0
2000-01-20 17:00:00,0.0
2000-01-20 17:30:00,0.0
2000-01-20 18:00:00,120.7225350229758
2000-01-20 18:30:00,0.0
2000-01-20 19:00:00,138.19288616240965
2000-01-20 19:30:00,0.0
2000-01-20 20:00:00,136.6620038332532
2000-01-20 20:30:00,0.0
2000-01-20 21:00:00,126.02378895332002
2000-01-20 21:30:00,0.0
2000-01-20 22:00:00,121.33538718458718
2000-01-20 22:30:00,0.0
2000-01-20 23:00:00,131.9415379088382
2000-01-20 23:30:00,0.0
2000-01-21 00:00:00,0.0
2000-01-21 00:30:00,0.0
2000-01-21 01:00:00,0.0
2000-01-21 01:30:00,0.0
2000-01-21 02:00:00,0.0
2000-01-21 02:30:00,0.0
2000-01-21 03:00:00,0.0
2000-01-21 03:30:00,0.0
2000-01-21 04:00:00,0.0
2000-01-21 04:30:00,0.0
2000-01-21 05:00:00,0.0
2000-01-21 05:30:00,0.0
2000-01-21 06:00:00,0.0
2000-01-21 06:30:00,0.0
2000-01-21 07:00:00,0.0
2000-01-21 07:30:00,0.0
2000-01-21 08:00:00,0.0
2000-01-21 08:30:00,0.0
2000-01-21 09:00:00,0.0
2000-01-21 09:30:00,0.0
2000-01-21 10:00:00,0.0
2000-01-21 10:30:00,0.0
2000-01-21 11:00:00,130.56974741071772
2000-01-21 11:30:00,0.0
2000-01-21 12:00:00,126.08192444592444
2000-01-21 12:30:00,0.0
2000-01-21 13:00:00,133.95842747571155
2000-01-21 13:30:00,0.0
2000-01-21 14:00:00,143.9934071479287
2000-01-21 14:30:00,0.0
2000-01-21 15:00:00,137.54278625115234
2000-01-21 15:30:00,0.0
2000-01-21 16:00:00,137.02686709919342
2000-01-21 16:30:00,0.0
2000-01-21 17:00:00,132.09826565708693
2000-01-21 17:30:00,0.0
2000-01-21 18:00:00,136.50129236464588
2000-01-21 18:30:00,0.0
2000-01-21 19:00:00,154.03150005468322
2000-01-21 19:30:00,0.0
2000-01-21 20:00:00,152.25959052917432
2000-01-21 20:30:00,0.0
2000-01-21 21:00:00,140.92643312022338
2000-01-21 21:30:00,0.0
2000-01-21 22:00:00,135.29293483914012
2000-01-21 22:30:00,0.0
2000-01-21 23:00:00,144.8015838451636
2000-01-21 23:30:00,0.0
2000-01-22 00:00:00,127.61341931564519
2000-01-22 00:30:00,0.0
2000-01-22 01:00:00,0.0
2000-01-22 01:30:00,0.0
2000-01-22 02:00:00,0.0
2000-01-22 02:30:00,0.0
2000-01-22 03:00:00,0.0
2000-01-22 03:30:00,0.0
2000-01-22 04:00:00,0.0
2000-01-22 04:30:00,0.0
2000-01-22 05:00:00,0.0
2000-01-22 05:30:00,0.0
2000-01-22 06:00:00,0.0
2000-01-22 06:30:00,0.0
2000-01-22 07:00:00,0.0
2000-01-22 07:30:00,0.0
2000-01-22 08:00:00,0.0
2000-01-22 08:30:00,0.0
2000-01-22 09:00:00,149.27643773740203
2000-01-22 09:30:00,0.0
2000-01-22 10:00:00,145.61101577269676
2000-01-22 10:30:00,0.0
2000-01-22 11:00:00,135.1936292630096
2000-01-22 11:30:00,0.0
2000-01-22 12:00:00,130.4209312038646
2000-01-22 12:30:00,0.0
2000-01-22 13:00:00,138.30814154771113
2000-01-22 13:30:00,0.0
2000-01-22 14:00:00,148.45177637926426
2000-01-22 14:30:00,0.0
2000-01-22 15:00:00,142.24998407524183
2000-01-22 15:30:00,0.0
2000-01-22 16:00:00,141.74679927229252
2000-01-22 16:30:00,0.0
2000-01-22 17:00:00,136.53571419669615
2000-01-22 17:30:00,0.0
2000-01-22 18:00:00,140.62431301087216
2000-01-22 18:30:00,0.0
2000-01-22 19:00:00,157.80905002211622
2000-01-22 19:30:00,0.0
2000-01-22 20:00:00,155.839668850491
2000-01-22 20:30:00,0.0
2000-01-22 21:00:00,144.54670620295244
2000-01-22 21:30:00,0.0
2000-01-22 22:00:00,139.0326479125327
2000-01-22 22:30:00,0.0
2000-01-22 23:00:00,148.59662103731233
2000-01-22 23:30:00,0.0
2000-01-23 00:00:00,131.24005837779544
2000-01-23 00:30:00,0.0
2000-01-23 01:00:00,0.0
2000-01-23 01:30:00,0.0
2000-01-23 02:00:00,0.0
2000-01-23 02:30:00,0.0
2000-01-23 03:00:00,0.0
2000-01-23 03:30:00,0.0
2000-01-23 04:00:00,0.0
2000-01-23 04:30:00,0.0
2000-01-23 05:00:00,0.0
2000-01-23 05:30:00,0.0
2000-01-23 06:00:00,0.0
2000-01-23 06:30:00,0.0
2000-01-23 07:00:00,0.0
2000-01-23 07:30:00,0.0
2000-01-23 08:00:00,0.0
2000-01-23 08:30:00,0.0
2000-01-23 09:00:00,0.0
2000-01-23 09:30:00,0.0
2000-01-23 10:00:00,142.24544294515246
2000-01-23 10:30:00,0.0
2000-01-23 11:00:00,130.74375780873396
2000-01-23 11:30:00,0.0
2000-01-23 12:00:00,0.0
2000-01-23 12:30:00,0.0
2000-01-23 13:00:00,131.58365391876168
2000-01-23 13:30:00,0.0
2000-01-23 14:00:00,140.81561801564612
2000-01-23 14:30:00,0.0
2000-01-23 15:00:00,133.97133566314753
2000-01-23 15:30:00,0.0
2000-01-23 16:00:00,133.13539208131377
2000-01-23 16:30:00,0.0
2000-01-23 17:00:00,127.65419444328772
2000-01-23 17:30:00,0.0
2000-01-23 18:00:00,131.3612449536683
2000-01-23 18:30:00,0.0
2000-01-23 19:00:00,148.01032162638978
2000-01-23 19:30:00,0.0
2000-01-23 20:00:00,145.42990981975643
2000-01-23 20:30:00,0.0
2000-01-23 21:00:00,133.57195557456137
2000-01-23 21:30:00,0.0
2000-01-23 22:00:00,127.57184666177896
2000-01-23 22:30:00,0.0
2000-01-23 23:00:00,136.79523993934455
2000-01-23 23:30:00,0.0
2000-01-24 00:00:00,119.20636180558863
2000-01-24 00:30:00,0.0
2000-01-24 01:00:00,0.0
2000-01-24 01:30:00,0.0
2000-01-24 02:00:00,0.0
2000-01-24 02:30:00,0.0
2000-01-24 03:00:00,0.0
2000-01-24 03:30:00,0.0
2000-01-24 04:00:00,0.0
2000-01-24 04:30:00,0.0
2000-01-24 05:00:00,0.0
2000-01-24 05:30:00,0.0
2000-01-24 06:00:00,0.0
2000-01-24 06:30:00,0.0
2000-01-24 07:00:00,0.0
2000-01-24 07:30:00,0.0
2000-01-24 08:00:00,0.0
2000-01-24 08:30:00,0.0
2000-01-24 09:00:00,0.0
2000-01-24 09:30:00,0.0
2000-01-24 10:00:00,125.48295469884319
2000-01-24 10:30:00,0.0
2000-01-24 11:00:00,0.0
2000-01-24 11:30:00,0.0
2000-01-24 12:00:00,107.20495341269122
2000-01-24 12:30:00,0.0
2000-01-24 13:00:00,113.61727271963781
2000-01-24 13:30:00,0.0
2000-01-24 14:00:00,122.33527068432723
2000-01-24 14:30:00,0.0
2000-01-24 15:00:00,114.86512732709082
2000-01-24 15:30:00,0.0
2000-01-24 16:00:00,113.40077552431342
2000-01-24 16:30:00,0.0
2000-01-24 17:00:00,107.45864031437125
2000-01-24 17:30:00,0.0
2000-01-24 18:00:00,110.77263679466347
2000-01-24 18:30:00,0.0
2000-01-24 19:00:00,126.90073434237058
2000-01-24 19:30:00,0.0
2000-01-24 20:00:00,123.66903225231532
2000-01-24 20:30:00,0.0
2000-01-24 21:00:00,111.08284713710906
2000-01-24 21:30:00,0.0
2000-01-24 22:00:00,104.40090713948857
2000-01-24 22:30:00,0.0
2000-01-24 23:00:00,112.99895126108565
2000-01-24 23:30:00,0.0
2000-01-25 00:00:00,0.0
2000-01-25 00:30:00,0.0
2000-01-25 01:00:00,0.0
2000-01-25 01:30:00,0.0
2000-01-25 02:00:00,0.0
2000-01-25 02:30:00,0.0
2000-01-25 03:00:00,0.0
2000-01-25 03:30:00,0.0
2000-01-25 04:00:00,0.0
2000-01-25 04:30:00,0.0
2000-01-25 05:00:00,0.0
2000-01-25 05:30:00,0.0
2000-01-25 06:00:00,0.0
2000-01-25 06:30:00,0.0
2000-01-25 07:00:00,0.0
2000-01-25 07:30:00,0.0
2000-01-25 08:00:00,0.0
2000-01-25 08:30:00,0.0
2000-01-25 09:00:00,0.0
2000-01-25 09:30:00,0.0
2000-01-25 10:00:00,0.0
2000-01-25 10:30:00,0.0
2000-01-25 11:00:00,0.0
2000-01-25 11:30:00,0.0
2000-01-25 12:00:00,0.0
2000-01-25 12:30:00,0.0
2000-01-25 13:00:00,0.0
2000-01-25 13:30:00,0.0
2000-01-25 14:00:00,0.0
2000-01-25 14:30:00,0.0
2000-01-25 15:00:00,0.0
2000-01-25 15:30:00,0.0
2000-01-25 16:00:00,0.0
2000-01-25 16:30:00,0.0
2000-01-25 17:00:00,0.0
2000-01-25 17:30:00,0.0
2000-01-25 18:00:00,0.0
2000-01-25 18:30:00,0.0
2000-01-25 19:00:00,0.0
2000-01-25 19:30:00,0.0
2000-01-25 20:00:00,0.0
2000-01-25 20:30:00,0.0
2000-01-25 21:00:00,96.85146945631199
2000-01-25 21:30:00,0.0
2000-01-25 22:00:00,91.42045763327386
2000-01-25 22:30:00,0.0
2000-01-25 23:00:00,101.27710169315176
2000-01-25 23:30:00,0.0
2000-01-26 00:00:00,0.0
2000-01-26 00:30:00,0.0
2000-01-26 01:00:00,0.0
2000-01-26 01:30:00,0.0
2000-01-26 02:00:00,0.0
2000-01-26 02:30:00,0.0
2000-01-26 03:00:00,0.0
2000-01-26 03:30:00,0.0
2000-01-26 04:00:00,0.0
2000-01-26 04:30:00,0.0
2000-01-26 05:00:00,0.0
2000-01-26 05:30:00,0.0
2000-01-26 06:00:00,0.0
2000-01-26 06:30:00,0.0
2000-01-26 07:00:00,0.0
2000-01-26 07:30:00,0.0
2000-01-26 08:00:00,0.0
2000-01-26 08:30:00,0.0
2000-01-26 09:00:00,0.0
2000-01-26 09:30:00,0.0
2000-01-26 10:00:00,0.0
2000-01-26 10:30:00,0.0
2000-01-26 11:00:00,0.0
2000-01-26 11:30:00,0.0
2000-01-26 12:00:00,0.0
2000-01-26 12:30:00,0.0
2000-01-26 13:00:00,0.0
2000-01-26 13:30:00,0.0
2000-01-26 14:00:00,0.0
2000-01-26 14:30:00,0.0
2000-01-26 15:00:00,0.0
2000-01-26 15:30:00,0.0
2000-01-26 16:00:00,0.0
2000-01-26 16:30:00,0.0
2000-01-26 17:00:00,0.0
2000-01-26 17:30:00,0.0
2000-01-26 18:00:00,0.0
2000-01-26 18:30:00,0.0
2000-01-26 19:00:00,0.0
2000-01-26 19:30:00,0.0
2000-01-26 20:00:00,110.53328099099959
2000-01-26 20:30:00,0.0
2000-01-26 21:00:00,99.48260444303013
2000-01-26 21:30:00,0.0
2000-01-26 22:00:00,94.30547440280006
2000-01-26 22:30:00,0.0
2000-01-26 23:00:00,104.27491871305216
2000-01-26 23:30:00,0.0
2000-01-27 00:00:00,0.0
2000-01-27 00:30:00,0.0
2000-01-27 01:00:00,0.0
2000-01-27 01:30:00,0.0
2000-01-27 02:00:00,0.0
2000-01-27 02:30:00,0.0
2000-01-27 03:00:00,0.0
2000-01-27 03:30:00,0.0
2000-01-27 04:00:00,0.0
2000-01-27 04:30:00,0.0
2000-01-27 05:00:00,0.0
2000-01-27 05:30:00,0.0
2000-01-27 06:00:00,0.0
2000-01-27 06:30:00,0.0
2000-01-27 07:00:00,0.0
2000-01-27 07:30:00,0.0
2000-01-27 08:00:00,0.0
2000-01-27 08:30:00,0.0
2000-01-27 09:00:00,0.0
2000-01-27 09:30:00,0.0
2000-01-27 10:00:00,0.0
2000-01-27 10:30:00,0.0
2000-01-27 11:00:00,0.0
2000-01-27 11:30:00,0.0
2000-01-27 12:00:00,0.0
2000-01-27 12:30:00,0.0
2000-01-27 13:00:00,0.0
2000-01-27 13:30:00,0.0
2000-01-27 14:00:00,0.0
2000-01-27 14:30:00,0.0
2000-01-27 15:00:00,0.0
2000-01-27 15:30:00,0.0
2000-01-27 16:00:00,0.0
2000-01-27 16:30:00,0.0
2000-01-27 17:00:00,0.0
2000-01-27 17:30:00,0.0
2000-01-27 18:00:00,0.0
2000-01-27 18:30:00,0.0
2000-01-27 19:00:00,0.0
2000-01-27 19:30:00,0.0
2000-01-27 20:00:00,122.72256658878689
2000-01-27 20:30:00,0.0
2000-01-27 21:00:00,112.36867598225668
2000-01-27 21:30:00,0.0
2000-01-27 22:00:00,107.81269492156497
2000-01-27 22:30:00,0.0
2000-01-27 23:00:00,118.25768398995024
2000-01-27 23:30:00,0.0
2000-01-28 00:00:00,0.0
2000-01-28 00:30:00,0.0
2000-01-28 01:00:00,0.0
2000-01-28 01:30:00,0.0
2000-01-28 02:00:00,0.0
2000-01-28 02:30:00,0.0
2000-01-28 03:00:00,0.0
2000-01-28 03:30:00,0.0
2000-01-28 04:00:00,0.0
2000-01-28 04:30:00,0.0
2000-01-28 05:00:00,0.0
2000-01-28 05:30:00,0.0
2000-01-28 06:00:00,0.0
2000-01-28 06:30:00,0.0
2000-01-28 07:00:00,0.0
2000-01-28 07:30:00,0.0
2000-01-28 08:00:00,0.0
2000-01-28 08:30:00,0.0
2000-01-28 09:00:00,0.0
2000-01-28 09:30:00,0.0
2000-01-28 10:00:00,0.0
2000-01-28 10:30:00,0.0
2000-01-28 11:00:00,0.0
2000-01-28 11:30:00,0.0
2000-01-28 12:00:00,0.0
2000-01-28 12:30:00,0.0
2000-01-28 13:00:00,0.0
2000-01-28 13:30:00,0.0
2000-01-28 14:00:00,0.0
2000-01-28 14:30:00,0.0
2000-01-28 15:00:00,0.0
2000-01-28 15:30:00,0.0
2000-01-28 16:00:00,0.0
2000-01-28 16:30:00,0.0
2000-01-28 17:00:00,0.0
2000-01-28 17:30:00,0.0
2000-01-28 18:00:00,0.0
2000-01-28 18:30:00,0.0
2000-01-28 19:00:00,0.0
2000-01-28 19:30:00,0.0
2000-01-28 20:00:00,121.32382098290142
2000-01-28 20:30:00,0.0
2000-01-28 21:00:00,110.35006705129948
2000-01-28 21:30:00,0.0
2000-01-28 22:00:00,105.37299824951012
2000-01-28 22:30:00,0.0
2000-01-28 23:00:00,115.58900795576619
2000-01-28 23:30:00,0.0
2000-01-29 00:00:00,0.0
2000-01-29 00:30:00,0.0
2000-01-29 01:00:00,0.0
2000-01-29 01:30:00,0.0
2000-01-29 02:00:00,0.0
2000-01-29 02:30:00,0.0
2000-01-29 03:00:00,0.0
2000-01-29 03:30:00,0.0
2000-01-29 04:00:00,0.0
2000-01-29 04:30:00,0.0
2000-01-29 05:00:00,0.0
2000-01-29 05:30:00,0.0
2000-01-29 06:00:00,0.0
2000-01-29 06:30:00,0.0
2000-01-29 07:00:00,0.0
2000-01-29 07:30:00,0.0
2000-01-29 08:00:00,0.0
2000-01-29 08:30:00,0.0
2000-01-29 09:00:00,0.0
2000-01-29 09:30:00,0.0
2000-01-29 10:00:00,0.0
2000-01-29 10:30:00,0.0
2000-01-29 11:00:00,0.0
2000-01-29 11:30:00,0.0
2000-01-29 12:00:00,0.0
2000-01-29 12:30:00,0.0
2000-01-29 13:00:00,0.0
2000-01-29 13:30:00,0.0
2000-01-29 14:00:00,0.0
2000-01-29 14:30:00,0.0
2000-01-29 15:00:00,0.0
2000-01-29 15:30:00,0.0
2000-01-29 16:00:00,0.0
2000-01-29 16:30:00,0.0
2000-01-29 17:00:00,0.0
2000-01-29 17:30:00,0.0
2000-01-29 18:00:00,0.0
2000-01-29 18:30:00,0.0
2000-01-29 19:00:00,0.0
2000-01-29 19:30:00,0.0
2000-01-29 20:00:00,125.42757865607233
2000-01-29 20:30:00,0.0
2000-01-29 21:00:00,114.55697924320852
2000-01-29 21:30:00,0.0
2000-01-29 22:00:00,109.52810378281433
2000-01-29 22:30:00,0.0
2000-01-29 23:00:00,119.65258369566243
2000-01-29 23:30:00,0.0
2000-01-30 00:00:00,0.0
2000-01-30 00:30:00,0.0
2000-01-30 01:00:00,0.0
2000-01-30 01:30:00,0.0
2000-01-30 02:00:00,0.0
2000-01-30 02:30:00,0.0
2000-01-30 03:00:00,0.0
2000-01-30 03:30:00,0.0
2000-01-30 04:00:00,0.0
2000-01-30 04:30:00,0.0
2000-01-30 05:00:00,0.0
2000-01-30 05:30:00,0.0
2000-01-30 06:00:00,0.0
2000-01-30 06:30:00,0.0
2000-01-30 07:00:00,0.0
2000-01-30 07:30:00,0.0
2000-01-30 08:00:00,0.0
2000-01-30 08:30:00,0.0
2000-01-30 09:00:00,0.0
2000-01-30 09:30:00,0.0
2000-01-30 10:00:00,0.0
2000-01-30 10:30:00,0.0
2000-01-30 11:00:00,0.0
2000-01-30 11:30:00,0.0
2000-01-30 12:00:00,105.56718081986968
2000-01-30 12:30:00,0.0
2000-01-30 13:00:00,113.8037262979574
2000-01-30 13:30:00,0.0
2000-01-30 14:00:00,124.27209068238022
2000-01-30 14:30:00,0.0
2000-01-30 15:00:00,118.39575825573056
2000-01-30 15:30:00,0.0
2000-01-30 16:00:00,118.3139435612432
2000-01-30 16:30:00,0.0
2000-01-30 17:00:00,113.49401116619664
2000-01-30 17:30:00,0.0
2000-01-30 18:00:00,117.85630039402508
2000-01-30 18:30:00,0.0
2000-01-30 19:00:00,135.23066316417766
2000-01-30 19:30:00,0.0
2000-01-30 20:00:00,133.43570199129508
2000-01-30 20:30:00,0.0
2000-01-30 21:00:00,122.34026220912037
2000-01-30 21:30:00,0.0
2000-01-30 22:00:00,117.06448510476994
2000-01-30 22:30:00,0.0
2000-01-30 23:00:00,126.95887888988992
2000-01-30 23:30:00,0.0
2000-01-31 00:00:00,0.0
2000-01-31 00:30:00,0.0
2000-01-31 01:00:00,0.0
2000-01-31 01:30:00,0.0
2000-01-31 02:00:00,0.0
2000-01-31 02:30:00,0.0
2000-01-31 03:00:00,0.0
2000-01-31 03:30:00,0.0
2000-01-31 04:00:00,0.0
2000-01-31 04:30:00,0.0
2000-01-31 05:00:00,0.0
2000-01-31 05:30:00,0.0
2000-01-31 06:00:00,0.0
2000-01-31 06:30:00,0.0
2000-01-31 07:00:00,0.0
2000-01-31 07:30:00,0.0
2000-01-31 08:00:00,0.0
2000-01-31 08:30:00,0.0
2000-01-31 09:00:00,0.0
2000-01-31 09:30:00,0.0
2000-01-31 10:00:00,0.0
2000-01-31 10:30:00,0.0
2000-01-31 11:00:00,0.0
2000-01-31 11:30:00,0.0
2000-01-31 12:00:00,0.0
2000-01-31 12:30:00,0.0
2000-01-31 13:00:00,0.0
2000-01-31 13:30:00,0.0
2000-01-31 14:00:00,122.82204645838145
2000-01-31 14:30:00,0.0
2000-01-31 15:00:00,115.95369789527585
2000-01-31 15:30:00,0.0
2000-01-31 16:00:00,115.1038483262165
2000-01-31 16:30:00,0.0
2000-01-31 17:00:00,109.63612920876284
2000-01-31 17:30:00,0.0
2000-01-31 18:00:00,113.49489058960167
2000-01-31 18:30:00,0.0
2000-01-31 19:00:00,130.43343520515606
2000-01-31 19:30:00,0.0
2000-01-31 20:00:00,128.15075097854728
2000-01-31 20:30:00,0.0
2000-01-31 21:00:00,116.71489896602796
2000-01-31 21:30:00,0.0
2000-01-31 22:00:00,111.22355485000813
2000-01-31 22:30:00,0.0
2000-01-31 23:00:00,120.99955253173917
2000-01-31 23:30:00,0.0
2000-02-01 00:00:00,0.0
2000-02-01 00:30:00,0.0
2000-02-01 01:00:00,0.0
2000-02-01 01:30:00,0.0
2000-02-01 02:00:00,0.0
2000-02-01 02:30:00,0.0
2000-02-01 03:00:00,0.0
2000-02-01 03:30:00,0.0
2000-02-01 04:00:00,0.0
2000-02-01 04:30:00,0.0
2000-02-01 05:00:00,0.0
2000-02-01 05:30:00,0.0
2000-02-01 06:00:00,0.0
2000-02-01 06:30:00,0.0
2000-02-01 07:00:00,0.0
2000-02-01 07:30:00,0.0
2000-02-01 08:00:00,0.0
2000-02-01 08:30:00,0.0
2000-02-01 09:00:00,0.0
2000-02-01 09:30:00,0.0
2000-02-01 10:00:00,0.0
2000-02-01 10:30:00,0.0
2000-02-01 11:00:00,0.0
2000-02-01 11:30:00,0.0
2000-02-01 12:00:00,0.0
2000-02-01 12:30:00,0.0
2000-02-01 13:00:00,0.0
2000-02-01 13:30:00,0.0
2000-02-01 14:00:00,0.0
2000-02-01 14:30:00,0.0
2000-02-01 15:00:00,0.0
2000-02-01 15:30:00,0.0
2000-02-01 16:00:00,0.0
2000-02-01 16:30:00,0.0
2000-02-01 17:00:00,0.0
2000-02-01 17:30:00,0.0
2000-02-01 18:00:00,108.80775184837728
2000-02-01 18:30:00,0.0
2000-02-01 19:00:00,126.21189044861296
2000-02-01 19:30:00,0.0
2000-02-01 20:00:00,124.49549154744676
2000-02-01 20:30:00,0.0
2000-02-01 21:00:00,113.48647465684222
2000-02-01 21:30:00,0.0
2000-02-01 22:00:00,108.28708601060173
2000-02-01 22:30:00,0.0
2000-02-01 23:00:00,118.2516580405074
2000-02-01 23:30:00,0.0
2000-02-02 00:00:00,0.0
2000-02-02 00:30:00,0.0
2000-02-02 01:00:00,0.0
2000-02-02 01:30:00,0.0
2000-02-02 02:00:00,0.0
2000-02-02 02:30:00,0.0
2000-02-02 03:00:00,0.0
2000-02-02 03:30:00,0.0
2000-02-02 04:00:00,0.0
2000-02-02 04:30:00,0.0
2000-02-02 05:00:00,0.0
2000-02-02 05:30:00,0.0
2000-02-02 06:00:00,0.0
2000-02-02 06:30:00,0.0
2000-02-02 07:00:00,0.0
2000-02-02 07:30:00,0.0
2000-02-02 08:00:00,0.0
2000-02-02 08:30:00,0.0
2000-02-02 09:00:00,0.0
2000-02-02 09:30:00,0.0
2000-02-02 10:00:00,0.0
2000-02-02 10:30:00,0.0
2000-02-02 11:00:00,0.0
2000-02-02 11:30:00,0.0
2000-02-02 12:00:00,0.0
2000-02-02 12:30:00,0.0
2000-02-02 13:00:00,0.0
2000-02-02 13:30:00,0.0
2000-02-02 14:00:00,0.0
2000-02-02 14:30:00,0.0
2000-02-02 15:00:00,0.0
2000-02-02 15:30:00,0.0
2000-02-02 16:00:00,0.0
2000-02-02 16:30:00,0.0
2000-02-02 17:00:00,0.0
2000-02-02 17:30:00,0.0
2000-02-02 18:00:00,0.0
2000-02-02 18:30:00,0.0
2000-02-02 19:00:00,0.0
2000-02-02 19:30:00,0.0
2000-02-02 20:00:00,133.48864525404915
2000-02-02 20:30:00,0.0
2000-02-02 21:00:00,122.61366236357688
2000-02-02 21:30:00,0.0
