,HP_Pel_kW,HP_Qth_kW,TES_Qflow_kWh,TES_SoC,EB_Pel_kW,HSUB_Qdem_B_kW,ROOM_Tindoor_Cdeg,CTRL_Tth_Cdeg,CTRL_Qth_spilled_kW,CTRL_QDH_B_kW
2000-01-01 00:30:00,5.800981691311914,30.33333326387,0.0,-1.0,34.074074151255566,35.448416095713775,292.4684815664597,20.0,0.0,0.0
2000-01-01 01:00:00,5.800981691311914,30.33333326387,0.0,-1.0,34.074074151255566,35.448416095713654,292.4684815247991,20.0,0.0,0.0
2000-01-01 01:30:00,5.800981691311914,30.33333326387,0.0,-1.0,5.683425368715176,35.44841609571372,292.55260801169004,20.0,0.0,0.0
2000-01-01 02:00:00,5.800981691311914,30.33333326387,0.0,-1.0,5.683425368715176,35.44841609571377,292.55260801169356,20.0,0.0,0.0
2000-01-01 02:30:00,5.800981691311914,30.33333326387,0.0,-1.0,5.6834253687153025,35.44841609571369,292.63798354151805,20.0,0.0,0.0
2000-01-01 03:00:00,5.800981691311914,30.33333326387,0.0,-1.0,5.6834253687153025,35.44841609571379,292.6379835418714,20.0,0.0,0.0
2000-01-01 03:30:00,5.800981691311914,30.33333326387,0.0,-1.0,5.6834253687153256,35.44841609571371,292.72455158090276,20.0,0.0,0.0
2000-01-01 04:00:00,5.800981691311914,30.33333326387,0.0,-1.0,5.6834253687153256,35.44841609571377,292.724551580897,20.0,0.0,0.0
2000-01-01 04:30:00,5.800981691311914,30.33333326387,0.0,-1.0,5.6834253687153025,35.448416095713704,292.8115855122932,20.0,0.0,0.0
2000-01-01 05:00:00,5.800981691311914,30.33333326387,0.0,-1.0,5.6834253687153025,35.44841609571382,292.8115855123783,20.0,0.0,0.0
2000-01-01 05:30:00,5.800981691311914,30.33333326387,0.0,-1.0,5.683425368715356,35.44841609571376,292.9178110783363,20.0,0.0,0.0
2000-01-01 06:00:00,5.800981691311914,30.33333326387,0.0,-1.0,5.683425368715356,35.448416095713775,292.9178110783389,20.0,0.0,0.0
2000-01-01 06:30:00,5.800981691311914,30.33333326387,0.0,-1.0,5.683425368715307,40.988441778187436,293.0107209954732,20.0,0.0,0.0
2000-01-01 07:00:00,5.800981691311914,30.33333326387,0.0,-1.0,5.683425368715307,40.98844177818742,293.0107210120756,20.0,0.0,0.0
2000-01-01 07:30:00,5.800981691311914,30.33333326387,0.0,-1.0,11.839009460352699,46.27664811352488,293.1021765694343,20.0,0.0,0.0
2000-01-01 08:00:00,5.800981691311914,30.33333326387,0.0,-1.0,11.839009460352699,46.276648113525,293.1021765694168,20.0,0.0,0.0
2000-01-01 08:30:00,5.800981691311914,30.33333326387,0.0,-1.0,17.714794277394446,44.513912670675055,293.1129908746497,20.0,0.0,0.0
2000-01-01 09:00:00,5.800981691311914,30.33333326387,0.0,-1.0,17.714794277394446,44.51391267067509,293.112990874649,20.0,0.0,0.0
2000-01-01 09:30:00,5.800981691311914,30.33333326387,0.0,-1.0,15.756199340894552,41.69833731086639,293.15024278894276,20.0,0.0,0.0
2000-01-01 10:00:00,5.800981691311914,30.33333326387,0.0,-1.0,15.756199340894552,41.6983373111169,293.1502427889806,20.0,0.0,0.0
2000-01-01 10:30:00,5.800981691311914,30.33333326387,0.0,-1.0,12.627782274718786,39.711012660820245,293.1502341413049,20.0,0.0,0.0
2000-01-01 11:00:00,5.800981691311914,30.33333326387,0.0,-1.0,12.627782274718786,39.71101265866562,293.150234141572,20.0,0.0,0.0
2000-01-01 11:30:00,5.800981691311914,30.33333326387,0.0,-1.0,10.41964377199513,40.51534048048339,293.15022856396223,20.0,0.0,0.0
2000-01-01 12:00:00,5.800981691311914,30.33333326387,0.0,-1.0,10.41964377199513,40.515340476593245,293.15022856426566,20.0,0.0,0.0
2000-01-01 12:30:00,5.800981691311914,30.33333326387,0.0,-1.0,11.313341347470281,41.84854067707621,293.1502177081963,20.0,0.0,0.0
2000-01-01 13:00:00,5.800981691311914,30.33333326387,0.0,-1.0,11.313341347470281,41.848540676631636,293.1502177082599,20.0,0.0,0.0
2000-01-01 13:30:00,5.800981691311914,30.33333326387,0.0,-1.0,12.794674903068488,39.69670627535222,293.15020219954835,20.0,0.0,0.0
2000-01-01 14:00:00,5.800981691311914,30.33333326387,0.0,-1.0,12.794674903068488,39.696706246315,293.1502022019241,20.0,0.0,0.0
2000-01-01 14:30:00,5.800981691311914,30.33333326387,0.0,-1.0,10.403747758272228,38.83693608638423,293.15019596890255,20.0,0.0,0.0
2000-01-01 15:00:00,5.800981691311914,30.33333326387,0.0,-1.0,10.403747758272228,38.83693608340265,293.1501959692348,20.0,0.0,0.0
2000-01-01 15:30:00,5.800981691311914,30.33333326387,0.0,-1.0,9.448447577258502,36.971917962766426,293.1502006299752,20.0,0.0,0.0
2000-01-01 16:00:00,5.800981691311914,30.33333326387,0.0,-1.0,9.448447577258502,36.97191796303564,293.15020062993534,20.0,0.0,0.0
2000-01-01 16:30:00,5.800981691311914,30.33333326387,0.0,-1.0,7.3762052212951605,37.11296508405736,293.15020155755514,20.0,0.0,0.0
2000-01-01 17:00:00,5.800981691311914,30.33333326387,0.0,-1.0,7.3762052212951605,37.11296509176343,293.1502015587518,20.0,0.0,0.0
2000-01-01 17:30:00,5.800981691311914,30.33333326387,0.0,-1.0,7.53292425321492,40.08813861323481,293.15055920417564,20.0,0.0,0.0
2000-01-01 18:00:00,5.800981691311914,30.33333326387,0.0,-1.0,7.53292425321492,40.08813860034698,293.15055920576697,20.0,0.0,0.0
2000-01-01 18:30:00,5.800981691311914,30.33333326387,0.0,-1.0,10.838672596085534,38.951835377827344,293.1502782747123,20.0,0.0,0.0
2000-01-01 19:00:00,5.800981691311914,30.33333326387,0.0,-1.0,10.838672596085534,38.951835371140476,293.1502782755838,20.0,0.0,0.0
2000-01-01 19:30:00,5.800981691311914,30.33333326387,0.0,-1.0,9.576113452522755,35.8942108080719,293.150240514439,20.0,0.0,0.0
2000-01-01 20:00:00,5.800981691311914,30.33333326387,0.0,-1.0,9.576113452522755,35.89421083813207,293.1502405120632,20.0,0.0,0.0
2000-01-01 20:30:00,5.800981691311914,30.33333326387,0.0,-1.0,6.178752860291191,34.18864068166463,293.1502171995071,20.0,0.0,0.0
2000-01-01 21:00:00,5.800981691311914,30.33333326387,0.0,-1.0,6.178752860291191,34.188640661017544,293.1502172001636,20.0,0.0,0.0
2000-01-01 21:30:00,5.800981691311914,30.33333326387,0.0,-1.0,4.2836748857194955,35.83705706565154,293.15018794806764,20.0,0.0,0.0
2000-01-01 22:00:00,5.800981691311914,30.33333326387,0.0,-1.0,4.2836748857194955,35.837057019237044,293.15018794668447,20.0,0.0,0.0
2000-01-01 22:30:00,5.800981691311914,30.33333326387,0.0,-1.0,6.115248617074495,31.752948501709284,293.1500756068329,20.0,0.0,0.0
2000-01-01 23:00:00,5.800981691311914,30.33333326387,0.0,-1.0,6.115248617074495,31.752948495325732,293.1500756066099,20.0,0.0,0.0
2000-01-01 23:30:00,5.800981691311914,30.33333326387,0.0,-1.0,1.577350257173042,25.295270467353742,293.15013361453276,20.0,0.0,0.0
2000-01-02 00:00:00,5.800981691311914,30.33333326387,0.0,-1.0,1.577350257173042,25.295270467353742,293.15013361453276,20.0,0.0,0.0
2000-01-02 00:30:00,4.31828113673508,25.295270467353742,0.0,-1.0,0.0,24.894154828288258,293.15012900608843,20.0,0.0,0.0
2000-01-02 01:00:00,4.31828113673508,25.295270467353742,0.0,-1.0,0.0,24.894154852071935,293.15012900468355,20.0,0.0,0.0
2000-01-02 01:30:00,4.208677554000129,24.89415485207193,0.0,-1.0,0.0,24.503293243911006,293.15012686544236,20.0,0.0,0.0
2000-01-02 02:00:00,4.208677554000129,24.89415485207193,0.0,-1.0,0.0,24.50329324792163,293.15012686493685,20.0,0.0,0.0
2000-01-02 02:30:00,4.1030880399579726,24.50329324792163,0.0,-1.0,0.0,24.111324648347715,293.1501296372462,20.0,0.0,0.0
2000-01-02 03:00:00,4.1030880399579726,24.50329324792163,0.0,-1.0,0.0,24.111324630201388,293.1501296385404,20.0,0.0,0.0
2000-01-02 03:30:00,3.998403917362379,24.111324630201388,0.0,-1.0,0.0,23.704038526193,293.15013680340263,20.0,0.0,0.0
2000-01-02 04:00:00,3.998403917362379,24.111324630201388,0.0,-1.0,0.0,23.704038527079796,293.1501368033922,20.0,0.0,0.0
2000-01-02 04:30:00,3.890909744603296,23.704038527079796,0.0,-1.0,0.0,23.272883173482313,293.1501452371,20.0,0.0,0.0
2000-01-02 05:00:00,3.890909744603296,23.704038527079796,0.0,-1.0,0.0,23.27288318064392,293.1501452376898,20.0,0.0,0.0
2000-01-02 05:30:00,3.7785417117728013,23.272883180643916,0.0,-1.0,0.0,22.588217585556055,293.1502406172455,20.0,0.0,0.0
2000-01-02 06:00:00,3.7785417117728013,23.272883180643916,0.0,-1.0,0.0,22.588217612193795,293.15024061810834,20.0,0.0,0.0
2000-01-02 06:30:00,3.60312630085168,22.588217612193798,0.0,-1.0,0.0,27.5971662100282,293.1501691174416,20.0,0.0,0.0
2000-01-02 07:00:00,3.60312630085168,22.588217612193798,0.0,-1.0,0.0,27.59716623260577,293.1501691174429,20.0,0.0,0.0
2000-01-02 07:30:00,4.971481568631109,27.597166232605773,0.0,-1.0,0.0,32.381936556654416,293.15016066075833,20.0,0.0,0.0
2000-01-02 08:00:00,4.971481568631109,27.597166232605773,0.0,-1.0,0.0,32.381936556215074,293.1501606607448,20.0,0.0,0.0
2000-01-02 08:30:00,5.800981691311914,30.33333326387,0.0,-1.0,2.276225880383419,31.077776557444576,293.1497981743609,20.0,0.0,0.0
2000-01-02 09:00:00,5.800981691311914,30.33333326387,0.0,-1.0,2.276225880383419,31.077776568206477,293.1497981752086,20.0,0.0,0.0
2000-01-02 09:30:00,5.800981691311914,30.33333326387,0.0,-1.0,0.8271592270405338,28.389314353535596,293.15005532044387,20.0,0.0,0.0
2000-01-02 10:00:00,5.800981691311914,30.33333326387,0.0,-1.0,0.8271592270405338,28.389314344926635,293.1500553205345,20.0,0.0,0.0
2000-01-02 10:30:00,5.205738477667198,28.389314344926635,0.0,-1.0,0.0,26.961339599172877,293.15005525357253,20.0,0.0,0.0
2000-01-02 11:00:00,5.205738477667198,28.389314344926635,0.0,-1.0,0.0,26.961339613291308,293.1500552523109,20.0,0.0,0.0
2000-01-02 11:30:00,4.786949796287164,26.961339613291308,0.0,-1.0,0.0,28.278789285987088,293.15007111290686,20.0,0.0,0.0
2000-01-02 12:00:00,4.786949796287164,26.961339613291308,0.0,-1.0,0.0,28.27878930791542,293.15007111071645,20.0,0.0,0.0
2000-01-02 12:30:00,5.172764198355191,28.278789307915417,0.0,-1.0,0.0,30.08761996579563,293.1500636524856,20.0,0.0,0.0
2000-01-02 13:00:00,5.172764198355191,28.278789307915417,0.0,-1.0,0.0,30.087619966809577,293.1500636524082,20.0,0.0,0.0
2000-01-02 13:30:00,5.724157564953745,30.087619966809577,0.0,-1.0,0.0,28.388602618227964,293.15005961389255,20.0,0.0,0.0
2000-01-02 14:00:00,5.724157564953745,30.087619966809577,0.0,-1.0,0.0,28.38860261786838,293.15005961389244,20.0,0.0,0.0
2000-01-02 14:30:00,5.205525839695302,28.38860261786838,0.0,-1.0,0.0,27.9603237802321,293.1500560025911,20.0,0.0,0.0
2000-01-02 15:00:00,5.205525839695302,28.38860261786838,0.0,-1.0,0.0,27.960323777665916,293.15005600289487,20.0,0.0,0.0
2000-01-02 15:30:00,5.078276960122844,27.96032377766592,0.0,-1.0,0.0,26.539400254627637,293.15005007226375,20.0,0.0,0.0
2000-01-02 16:00:00,5.078276960122844,27.96032377766592,0.0,-1.0,0.0,26.539400219696308,293.15005007329466,20.0,0.0,0.0
2000-01-02 16:30:00,4.6662185571176265,26.539400219696308,0.0,-1.0,0.0,27.141893232337033,293.15005009711126,20.0,0.0,0.0
2000-01-02 17:00:00,4.6662185571176265,26.539400219696308,0.0,-1.0,0.0,27.14189323049528,293.1500500969501,20.0,0.0,0.0
2000-01-02 17:30:00,4.83903327537846,27.14189323049528,0.0,-1.0,0.0,30.597008582522104,293.1503966718277,20.0,0.0,0.0
2000-01-02 18:00:00,4.83903327537846,27.14189323049528,0.0,-1.0,0.0,30.597008577938706,293.1503966717977,20.0,0.0,0.0
2000-01-02 18:30:00,5.800981691311914,30.33333326387,0.0,-1.0,0.2929725711874542,29.93873902974453,293.15012767009495,20.0,0.0,0.0
2000-01-02 19:00:00,5.800981691311914,30.33333326387,0.0,-1.0,0.2929725711874542,29.93873902802838,293.1501276700949,20.0,0.0,0.0
2000-01-02 19:30:00,5.677831774872493,29.93873902802838,0.0,-1.0,0.0,27.29511118040899,293.1501194798881,20.0,0.0,0.0
2000-01-02 20:00:00,5.677831774872493,29.93873902802838,0.0,-1.0,0.0,27.295111179079733,293.1501194800582,20.0,0.0,0.0
2000-01-02 20:30:00,4.883428946917186,27.295111179079736,0.0,-1.0,0.0,25.947128663231048,293.1501038734402,20.0,0.0,0.0
2000-01-02 21:00:00,4.883428946917186,27.295111179079736,0.0,-1.0,0.0,25.947128648986254,293.150103874604,20.0,0.0,0.0
2000-01-02 21:30:00,4.499079422937367,25.94712864898625,0.0,-1.0,0.0,27.905779944592858,293.15009773638576,20.0,0.0,0.0
