,HP_Pel_kW,HP_Qth_kW,TES_Qflow_kWh,TES_SoC,EB_Pel_kW,HSUB_Qdem_B_kW,ROOM_Tindoor_Cdeg,CTRL_Tth_Cdeg,CTRL_Qth_spilled_kW,CTRL_QDH_B_kW
2000-01-01 00:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,31.481481539555567,37.71154394958377,292.4684815664597,20.0,0.0,0.0
2000-01-01 01:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,31.481481539555567,37.71154394958365,292.4684815247991,20.0,0.0,0.0
2000-01-01 01:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.605419261315173,37.71154394958372,292.55260801169004,20.0,0.0,0.0
2000-01-01 02:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.605419261315173,37.71154394958376,292.55260801169356,20.0,0.0,0.0
2000-01-01 02:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.6054192613153,37.711543949583685,292.63798354151805,20.0,0.0,0.0
2000-01-01 03:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.6054192613153,37.711543949583785,292.6379835418714,20.0,0.0,0.0
2000-01-01 03:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.605419261315319,37.711543949583714,292.72455158090276,20.0,0.0,0.0
2000-01-01 04:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.605419261315319,37.71154394958376,292.724551580897,20.0,0.0,0.0
2000-01-01 04:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.6054192613153,37.71154394958371,292.8115855122932,20.0,0.0,0.0
2000-01-01 05:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.6054192613153,37.71154394958382,292.8115855123783,20.0,0.0,0.0
2000-01-01 05:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.605419261315364,37.71154394958375,292.9178110783363,20.0,0.0,0.0
2000-01-01 06:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.605419261315364,37.71154394958377,292.9178110783389,20.0,0.0,0.0
2000-01-01 06:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.60541926131531,43.60526065168743,293.0107209954732,20.0,0.0,0.0
2000-01-01 07:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,5.60541926131531,43.605260651687416,293.0107210120756,20.0,0.0,0.0
2000-01-01 07:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,12.153993374763797,49.2310811422582,293.1021765694343,20.0,0.0,0.0
2000-01-01 08:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,12.153993374763797,49.231081142258326,293.1021765694168,20.0,0.0,0.0
2000-01-01 08:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,18.404905030953696,47.35580764780839,293.1129908746497,20.0,0.0,0.0
2000-01-01 09:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,18.404905030953696,47.355807647808426,293.112990874649,20.0,0.0,0.0
2000-01-01 09:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,16.321267814898253,44.36047793722004,293.15024278894276,20.0,0.0,0.0
2000-01-01 10:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,16.321267814898253,44.36047793748655,293.1502427889806,20.0,0.0,0.0
2000-01-01 10:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,12.993123692318395,42.24627682087261,293.1502341413049,20.0,0.0,0.0
2000-01-01 11:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,12.993123692318395,42.24627681858043,293.150234141572,20.0,0.0,0.0
2000-01-01 11:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,10.644011337978252,43.10195521956888,293.15022856396223,20.0,0.0,0.0
2000-01-01 12:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,10.644011337978252,43.10195521543038,293.15022856426566,20.0,0.0,0.0
2000-01-01 12:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,11.59476511225598,44.52027071416394,293.1502177081963,20.0,0.0,0.0
2000-01-01 13:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,11.59476511225598,44.52027071369099,293.1502177082599,20.0,0.0,0.0
2000-01-01 13:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,13.17067122143444,42.231057075006376,293.15020219954835,20.0,0.0,0.0
2000-01-01 14:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,13.17067122143444,42.23105704411534,293.1502022019241,20.0,0.0,0.0
2000-01-01 14:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,10.627100477461491,41.316396708228275,293.15019596890255,20.0,0.0,0.0
2000-01-01 15:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,10.627100477461491,41.316396705056334,293.1501959692348,20.0,0.0,0.0
2000-01-01 15:30:00,6.2472110564926355,32.66666661439999,0.0,-1.0,9.610811211840373,39.33231051533101,293.1502006299752,20.0,0.0,0.0
2000-01-01 16:00:00,6.2472110564926355,32.66666661439999,0.0,-1.0,9.610811211840373,39.33231051561741,293.15020062993534,20.0,0.0,0.0
