,HP_Pel_kW,HP_Qth_kW,TES_Qflow_kWh,TES_SoC,EB_Pel_kW,HSUB_Qdem_B_kW,ROOM_Tindoor_Cdeg,CTRL_Tth_Cdeg,CTRL_Qth_spilled_kW,CTRL_QDH_B_kW
2000-01-01 00:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,49.62962965866667,18.69256563917626,292.4684815664597,20.0,0.0,0.0
2000-01-01 01:00:00,0.0,0.0,0.0,-1.0,0.0,18.6925656391762,292.4684815247991,20.0,0.0,61.0
2000-01-01 01:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751334,18.692565639176234,292.55260801169004,20.0,0.0,0.0
2000-01-01 02:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751334,18.692565639176255,292.55260801169356,20.0,0.0,0.0
2000-01-01 02:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751397,18.69256563917622,292.63798354151805,20.0,0.0,0.0
2000-01-01 03:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751397,18.69256563917627,292.6379835418714,20.0,0.0,0.0
2000-01-01 03:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751411,18.69256563917623,292.72455158090276,20.0,0.0,0.0
2000-01-01 04:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751411,18.692565639176255,292.724551580897,20.0,0.0,0.0
2000-01-01 04:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751397,18.692565639176248,292.81158551228214,20.0,0.0,0.0
2000-01-01 05:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.621369257751397,18.692565639176202,292.8115855123663,20.0,0.0,0.0
2000-01-01 05:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.6213692577513386,18.69256563917623,293.0130171832324,20.0,0.0,0.0
2000-01-01 06:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.6213692577513386,18.692565639176266,293.01301718322554,20.0,0.0,0.0
2000-01-01 06:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.6213692577514065,21.613917426312458,293.1388150623868,20.0,0.0,0.0
2000-01-01 07:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.6213692577514065,21.613917426312458,293.13881506206735,20.0,0.0,0.0
2000-01-01 07:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,5.867315687902733,23.69569350048065,293.150473338159,20.0,0.0,0.0
2000-01-01 08:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,5.867315687902733,23.69569348239897,293.1504733388745,20.0,0.0,0.0
2000-01-01 08:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,8.180400194665523,22.024508847545597,293.15044799641544,20.0,0.0,0.0
2000-01-01 09:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,8.180400194665523,22.024508839950304,293.150447996557,20.0,0.0,0.0
2000-01-01 09:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,6.323528369722563,19.989895601935434,293.1504298272928,20.0,0.0,0.0
2000-01-01 10:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,6.323528369722563,19.989895599627435,293.15042982697565,20.0,0.0,0.0
2000-01-01 10:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,4.06284699158604,18.965307578048503,293.1501839877284,20.0,0.0,0.0
2000-01-01 11:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,4.06284699158604,18.965307581700696,293.1501839880015,20.0,0.0,0.0
2000-01-01 11:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.9244158605563313,19.207270998015495,293.1503398480544,20.0,0.0,0.0
2000-01-01 12:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,2.9244158605563313,19.207271002468243,293.15033984818604,20.0,0.0,0.0
2000-01-01 12:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,3.1932641058536064,20.50927154393208,293.14976680128956,20.0,0.0,0.0
2000-01-01 13:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,3.1932641058536064,20.50927154414956,293.14976680131446,20.0,0.0,0.0
2000-01-01 13:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,4.639931374388401,19.44767099428387,293.1501597591593,20.0,0.0,0.0
2000-01-01 14:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,4.639931374388401,19.44767099851924,293.1501597585644,20.0,0.0,0.0
2000-01-01 14:30:00,3.1236055282463178,16.333333307199997,0.0,-1.0,3.460375212576933,19.060644690427033,293.1501559792538,20.0,0.0,0.0
2000-01-01 15:00:00,3.1236055282463178,16.333333307199997,0.0,-1.0,3.460375212576933,19.0606446907527,293.15015597895393,20.0,0.0,0.0
