,HP_Pel_kW,HP_Qth_kW,TES_Qflow_kWh,TES_SoC,EB_Pel_kW,HSUB_Qdem_B_kW,ROOM_Tindoor_Cdeg,CTRL_Tth_Cdeg,CTRL_Qth_spilled_kW,CTRL_QDH_B_kW
2000-01-01 00:30:00,15.826684831041055,101.66666668339998,40.6666666834,-1.0,0.0,163.85916095808759,292.4684815664597,20.0,0.0,0.0
2000-01-01 01:00:00,0.0,0.0,0.0,-1.0,0.0,163.85916095808707,292.4684815247991,20.0,0.0,61.0
2000-01-01 01:30:00,27.219991079892903,142.33333335676,0.0,-1.0,23.91758622369677,163.8591609580874,292.55260801169004,20.0,0.0,0.0
2000-01-01 02:00:00,0.0,0.0,0.0,-1.0,0.0,163.85916095808756,292.55260801169356,20.0,0.0,163.85916095808707
2000-01-01 02:30:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697313,163.85916095808724,292.63798354151805,20.0,0.0,0.0
2000-01-01 03:00:00,0.0,0.0,0.0,-1.0,0.0,163.85916095808764,292.6379835418714,20.0,0.0,163.85916095808756
2000-01-01 03:30:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697384,163.85916095808733,292.72455158090276,20.0,0.0,0.0
2000-01-01 04:00:00,0.0,0.0,0.0,-1.0,0.0,163.85916095808756,292.724551580897,20.0,0.0,163.85916095808764
2000-01-01 04:30:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697313,163.8591609580873,292.8115855122932,20.0,0.0,0.0
2000-01-01 05:00:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697313,163.8591609580878,292.8115855123783,20.0,0.0,0.0
2000-01-01 05:30:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697565,163.8591609580875,292.9178110783363,20.0,0.0,0.0
2000-01-01 06:00:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697565,163.85916095808759,292.9178110783389,20.0,0.0,0.0
2000-01-01 06:30:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697313,189.46775112937473,293.0107209954732,20.0,0.0,0.0
2000-01-01 07:00:00,27.219991079892903,142.33333335676,0.0,-1.0,23.917586223697313,189.46775112937465,293.0107210120756,20.0,0.0,0.0
2000-01-01 07:30:00,27.219991079892903,142.33333335676,0.0,-1.0,52.371575302905164,213.91231448424944,293.1021765694343,20.0,0.0,0.0
2000-01-01 08:00:00,0.0,0.0,0.0,-1.0,0.0,213.91231448425,293.1021765694168,20.0,0.0,189.46775112937465
2000-01-01 08:30:00,27.219991079892903,142.33333335676,0.0,-1.0,79.5322012527667,205.76412670975026,293.1129908746497,20.0,0.0,0.0
2000-01-01 09:00:00,0.0,0.0,0.0,-1.0,0.0,205.76412670975043,293.112990874649,20.0,0.0,213.91231448425
2000-01-01 09:30:00,27.219991079892903,142.33333335676,0.0,-1.0,70.47865928110049,192.7492203504137,293.15024278894276,20.0,0.0,0.0
2000-01-01 10:00:00,0.0,0.0,0.0,-1.0,0.0,192.7492203515717,293.1502427889806,20.0,0.0,205.76412670975043
2000-01-01 10:30:00,27.219991079892903,142.33333335676,0.0,-1.0,56.01765221645745,183.56287620379157,293.1502341413049,20.0,0.0,0.0
2000-01-01 11:00:00,0.0,0.0,0.0,-1.0,0.0,183.56287619383187,293.150234141572,20.0,0.0,192.7492203515717
2000-01-01 11:30:00,27.219991079892903,142.33333335676,0.0,-1.0,45.810603152302086,187.28085562801712,293.15022856396223,20.0,0.0,0.0
2000-01-01 12:00:00,0.0,0.0,0.0,-1.0,0.0,187.28085561003508,293.15022856426566,20.0,0.0,183.56287619383187
2000-01-01 12:30:00,27.219991079892903,142.33333335676,0.0,-1.0,49.941691392527886,193.44353056991028,293.1502177081963,20.0,0.0,0.0
2000-01-01 13:00:00,0.0,0.0,0.0,-1.0,0.0,193.44353056785525,293.1502177082599,20.0,0.0,187.28085561003508
2000-01-01 13:30:00,27.219991079892903,142.33333335676,0.0,-1.0,56.78910801232806,183.49674539803695,293.15020219954835,20.0,0.0,0.0
2000-01-01 14:00:00,0.0,0.0,0.0,-1.0,0.0,183.49674526381335,293.1502022019241,20.0,0.0,193.44353056785525
2000-01-01 14:30:00,27.219991079892903,142.33333335676,0.0,-1.0,45.73712434117042,179.5224854085164,293.15019596890255,20.0,0.0,0.0
2000-01-01 15:00:00,0.0,0.0,0.0,-1.0,0.0,179.52248539473413,293.1501959692348,20.0,0.0,183.49674526381335
2000-01-01 15:30:00,27.219991079892903,142.33333335676,0.0,-1.0,41.3212800421935,170.9014992385704,293.1502006299752,20.0,0.0,0.0
2000-01-01 16:00:00,0.0,0.0,0.0,-1.0,0.0,170.90149923981485,293.15020062993534,20.0,0.0,179.52248539473413
2000-01-01 16:30:00,27.219991079892903,142.33333335676,0.0,-1.0,31.742406536727643,171.5534850110202,293.15020155755514,20.0,0.0,0.0
2000-01-01 17:00:00,0.0,0.0,0.0,-1.0,0.0,171.55348504664127,293.1502015587518,20.0,0.0,170.90149923981485
2000-01-01 17:30:00,27.219991079892903,142.33333335676,0.0,-1.0,32.4668352109792,185.30612876467657,293.15055920417564,20.0,0.0,0.0
2000-01-01 18:00:00,0.0,0.0,0.0,-1.0,0.0,185.30612870510302,293.15055920576697,20.0,0.0,171.55348504664127
2000-01-01 18:30:00,27.219991079892903,142.33333335676,0.0,-1.0,47.74755038704783,180.0536036801964,293.1502782747123,20.0,0.0,0.0
2000-01-01 19:00:00,0.0,0.0,0.0,-1.0,0.0,180.05360364928654,293.1502782755838,20.0,0.0,185.30612870510302
2000-01-01 19:30:00,27.219991079892903,142.33333335676,0.0,-1.0,41.91141143614062,165.91983264873014,293.150240514439,20.0,0.0,0.0
2000-01-01 20:00:00,0.0,0.0,0.0,-1.0,0.0,165.91983278768228,293.1502405120632,20.0,0.0,180.05360364928654
2000-01-01 20:30:00,27.219991079892903,142.33333335676,0.0,-1.0,26.207221589913644,158.03588970714216,293.1502171995071,20.0,0.0,0.0
2000-01-01 21:00:00,0.0,0.0,0.0,-1.0,0.0,158.03588961170175,293.1502172001636,20.0,0.0,165.91983278768228
2000-01-01 21:30:00,27.219991079892903,142.33333335676,0.0,-1.0,17.44728472771305,165.65564131636347,293.15018794806764,20.0,0.0,0.0
2000-01-01 22:00:00,0.0,0.0,0.0,-1.0,0.0,165.65564110181396,293.15018794668447,20.0,0.0,158.03588961170175
2000-01-01 22:30:00,27.219991079892903,142.33333335676,0.0,-1.0,25.91367527228217,146.77698110366538,293.1500756068329,20.0,0.0,0.0
2000-01-01 23:00:00,0.0,0.0,0.0,-1.0,0.0,146.77698107415762,293.1500756066099,20.0,0.0,165.65564110181396
2000-01-01 23:30:00,27.219991079892903,142.33333335676,0.0,-1.0,4.9373863526640465,116.92657251023552,293.15013361453276,20.0,0.0,0.0
2000-01-02 00:00:00,0.0,0.0,0.0,-1.0,0.0,116.92657251023552,293.15013361453276,20.0,0.0,146.77698107415762
2000-01-02 00:30:00,19.779810284793683,116.92657251023553,0.0,-1.0,0.0,115.07242839595493,293.15012900608843,20.0,0.0,0.0
2000-01-02 01:00:00,19.779810284793683,116.92657251023553,0.0,-1.0,0.0,115.07242850589421,293.15012900468355,20.0,0.0,0.0
2000-01-02 01:30:00,19.278594763849192,115.07242850589422,0.0,-1.0,0.0,113.26568331899931,293.15012686544236,20.0,0.0,0.0
2000-01-02 02:00:00,19.278594763849192,115.07242850589422,0.0,-1.0,0.0,113.26568333753826,293.15012686493685,20.0,0.0,0.0
2000-01-02 02:30:00,18.79572443996378,113.26568333753826,0.0,-1.0,0.0,111.45382111851339,293.1501296372462,20.0,0.0,0.0
2000-01-02 03:00:00,18.79572443996378,113.26568333753826,0.0,-1.0,0.0,111.45382103463257,293.1501296385404,20.0,0.0,0.0
2000-01-02 03:30:00,18.316983233643178,111.45382103463257,0.0,-1.0,0.0,109.57115414501736,293.15013680340263,20.0,0.0,0.0
2000-01-02 04:00:00,18.316983233643178,111.45382103463257,0.0,-1.0,0.0,109.57115414911655,293.1501368033922,20.0,0.0,0.0
2000-01-02 04:30:00,17.825378738704682,109.57115414911657,0.0,-1.0,0.0,107.57815242254257,293.1501452371,20.0,0.0,0.0
2000-01-02 05:00:00,17.825378738704682,109.57115414911657,0.0,-1.0,0.0,107.57815245564684,293.1501452376898,20.0,0.0,0.0
2000-01-02 05:30:00,17.31147038917592,107.57815245564684,0.0,-1.0,0.0,104.41330780800314,293.1502406172455,20.0,0.0,0.0
2000-01-02 06:00:00,17.31147038917592,107.57815245564684,0.0,-1.0,0.0,104.41330793113524,293.15024061810834,20.0,0.0,0.0
2000-01-02 06:30:00,16.509187685291774,104.41330793113524,0.0,-1.0,0.0,127.56701139442133,293.1501691174416,20.0,0.0,0.0
2000-01-02 07:00:00,16.509187685291774,104.41330793113524,0.0,-1.0,0.0,127.56701149878542,293.1501691174429,20.0,0.0,0.0
2000-01-02 07:30:00,22.766674322357026,127.56701149878543,0.0,-1.0,0.0,149.6844581163952,293.15016066075833,20.0,0.0,0.0
2000-01-02 08:00:00,22.766674322357026,127.56701149878543,0.0,-1.0,0.0,149.68445811436433,293.1501606607448,20.0,0.0,0.0
2000-01-02 08:30:00,27.219991079892903,142.33333335676,0.0,-1.0,8.167916397338162,143.6560205509869,293.1497981743609,20.0,0.0,0.0
2000-01-02 09:00:00,27.219991079892903,142.33333335676,0.0,-1.0,8.167916397338162,143.65602060073343,293.1497981752086,20.0,0.0,0.0
2000-01-02 09:30:00,27.219991079892903,142.33333335676,0.0,-1.0,1.469652493303818,131.22869065814797,293.15005532044387,20.0,0.0,0.0
2000-01-02 10:00:00,27.219991079892903,142.33333335676,0.0,-1.0,1.469652493303818,131.2286906183533,293.1500553205345,20.0,0.0,0.0
2000-01-02 10:30:00,23.837776267960113,131.2286906183533,0.0,-1.0,0.0,124.62792337739212,293.15005525357253,20.0,0.0,0.0
2000-01-02 11:00:00,23.837776267960113,131.2286906183533,0.0,-1.0,0.0,124.62792344265412,293.1500552523109,20.0,0.0,0.0
2000-01-02 11:30:00,21.922906568031205,124.62792344265414,0.0,-1.0,0.0,130.71779209544678,293.15007111290686,20.0,0.0,0.0
2000-01-02 12:00:00,21.922906568031205,124.62792344265414,0.0,-1.0,0.0,130.71779219680977,293.15007111071645,20.0,0.0,0.0
2000-01-02 12:30:00,23.68700879348736,130.71779219680977,0.0,-1.0,0.0,139.07905361721367,293.1500636524856,20.0,0.0,0.0
2000-01-02 13:00:00,23.68700879348736,130.71779219680977,0.0,-1.0,0.0,139.0790536219006,293.1500636524082,20.0,0.0,0.0
2000-01-02 13:30:00,26.208050159462502,139.0790536219006,0.0,-1.0,0.0,131.22540068462652,293.15005961389255,20.0,0.0,0.0
2000-01-02 14:00:00,0.0,0.0,0.0,-1.0,0.0,131.22540068296433,293.15005961389244,20.0,0.0,139.0790536219006
2000-01-02 14:30:00,23.836804030794017,131.22540068296433,0.0,-1.0,0.0,129.2456955587156,293.1500560025911,20.0,0.0,0.0
2000-01-02 15:00:00,23.836804030794017,131.22540068296433,0.0,-1.0,0.0,129.2456955468535,293.15005600289487,20.0,0.0,0.0
2000-01-02 15:30:00,23.254983402459622,129.24569554685354,0.0,-1.0,0.0,122.67752235564524,293.15005007226375,20.0,0.0,0.0
2000-01-02 16:00:00,23.254983402459622,129.24569554685354,0.0,-1.0,0.0,122.67752219417632,293.15005007329466,20.0,0.0,0.0
2000-01-02 16:30:00,21.37085197644334,122.67752219417633,0.0,-1.0,0.0,125.46252672774575,293.15005009711126,20.0,0.0,0.0
2000-01-02 17:00:00,0.0,0.0,0.0,-1.0,0.0,125.46252671923234,293.1500500969501,20.0,0.0,122.67752219417632
2000-01-02 17:30:00,22.161059664082785,125.46252671923236,0.0,-1.0,0.0,141.4336860812716,293.1503966718277,20.0,0.0,0.0
2000-01-02 18:00:00,0.0,0.0,0.0,-1.0,0.0,141.433686060085,293.1503966717977,20.0,0.0,125.46252671923234
2000-01-02 18:30:00,26.93852527304622,141.433686060085,0.0,-1.0,0.0,138.390856288506,293.15012767009495,20.0,0.0,0.0
2000-01-02 19:00:00,0.0,0.0,0.0,-1.0,0.0,138.3908562805732,293.1501276700949,20.0,0.0,141.433686060085
2000-01-02 19:30:00,25.99624884440485,138.3908562805732,0.0,-1.0,0.0,126.17077175474508,293.1501194798881,20.0,0.0,0.0
2000-01-02 20:00:00,0.0,0.0,0.0,-1.0,0.0,126.17077174860061,293.1501194800582,20.0,0.0,138.3908562805732
2000-01-02 20:30:00,22.36405851107228,126.17077174860061,0.0,-1.0,0.0,119.93976601235714,293.1501038734402,20.0,0.0,0.0
2000-01-02 21:00:00,0.0,0.0,0.0,-1.0,0.0,119.93976594651103,293.150103874604,20.0,0.0,126.17077174860061
2000-01-02 21:30:00,20.60657411242679,119.93976594651103,0.0,-1.0,0.0,128.9935684363316,293.15009773638576,20.0,0.0,0.0
2000-01-02 22:00:00,0.0,0.0,0.0,-1.0,0.0,128.9935684255446,293.150097736384,20.0,0.0,119.93976594651103
2000-01-02 22:30:00,23.181346971092612,128.9935684255446,0.0,-1.0,0.0,111.23872928940573,293.1500062074369,20.0,0.0,0.0
2000-01-02 23:00:00,23.181346971092612,128.9935684255446,0.0,-1.0,0.0,111.23872933207271,293.1500062074833,20.0,0.0,0.0
2000-01-02 23:30:00,18.260516519758216,111.2387293320727,0.0,-1.0,0.0,82.36770851724917,293.1500642692837,20.0,0.0,0.0
2000-01-03 00:00:00,18.260516519758216,111.2387293320727,0.0,-1.0,0.0,82.36770851724917,293.1500642692837,20.0,0.0,0.0
2000-01-03 00:30:00,15.826684831041055,101.66666668339998,19.298958166150832,-1.0,0.0,81.52842725072207,293.1500547604622,20.0,0.0,0.0
2000-01-03 01:00:00,15.826684831041055,101.66666668339998,19.298958166150832,-1.0,0.0,81.52842725022452,293.15005476048714,20.0,0.0,0.0
2000-01-03 01:30:00,15.826684831041055,101.66666668339998,20.138239433175475,-1.0,0.0,80.77936025027503,293.1500513982848,20.0,0.0,0.0
2000-01-03 02:00:00,15.826684831041055,101.66666668339998,20.138239433175475,-1.0,0.0,80.77936027070717,293.1500513979821,20.0,0.0,0.0
2000-01-03 02:30:00,15.826684831041055,101.66666668339998,20.88730641269283,-1.0,0.0,80.05760823200829,293.1500508135468,20.0,0.0,0.0
2000-01-03 03:00:00,15.826684831041055,101.66666668339998,20.88730641269283,-1.0,0.0,80.05760823523892,293.15005081354684,20.0,0.0,0.0
2000-01-03 03:30:00,15.826684831041055,101.66666668339998,21.609058448161086,-1.0,0.0,79.34565115088704,293.15005000524906,20.0,0.0,0.0
2000-01-03 04:00:00,15.826684831041055,101.66666668339998,21.609058448161086,-1.0,0.0,79.34565110310672,293.15005000600496,20.0,0.0,0.0
