,HP_Pel_kW,HP_Qth_kW,TES_Qflow_kWh,TES_SoC,EB_Pel_kW,HSUB_Qdem_B_kW,ROOM_Tindoor_Cdeg,CTRL_Tth_Cdeg,CTRL_Qth_spilled_kW,CTRL_QDH_B_kW
2000-01-01 00:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,50.92592588312223,17.550121289866887,292.4684815664597,20.0,0.0,0.0
2000-01-01 01:00:00,0.0,0.0,0.0,-1.0,0.0,17.550121289866826,292.4684815247991,20.0,0.0,61.0
2000-01-01 01:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.6482828718631426,17.55012128986686,292.55260801169004,20.0,0.0,0.0
2000-01-01 02:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.6482828718631426,17.55012128986688,292.55260801169356,20.0,0.0,0.0
2000-01-01 02:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.648282871863201,17.550121289866844,292.63798354151805,20.0,0.0,0.0
2000-01-01 03:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.648282871863201,17.550121289866894,292.6379835418714,20.0,0.0,0.0
2000-01-01 03:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.6482828718632168,17.550121289866855,292.72455158090276,20.0,0.0,0.0
2000-01-01 04:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.6482828718632168,17.55012128986688,292.724551580897,20.0,0.0,0.0
2000-01-01 04:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.648282871863201,17.550121289866876,292.81158551228214,20.0,0.0,0.0
2000-01-01 05:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.648282871863201,17.55012128986683,292.8115855123663,20.0,0.0,0.0
2000-01-01 05:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.648282871863147,17.550121289866855,293.0130171832324,20.0,0.0,0.0
2000-01-01 06:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.648282871863147,17.55012128986689,293.01301718322554,20.0,0.0,0.0
2000-01-01 06:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.6482828718632123,20.29292712959371,293.1388150623868,20.0,0.0,0.0
2000-01-01 07:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,2.6482828718632123,20.29292712959371,293.13881506206735,20.0,0.0,0.0
2000-01-01 07:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,5.695844916004124,22.247470090963496,293.150473338159,20.0,0.0,0.0
2000-01-01 08:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,5.695844916004124,22.247470073986925,293.1504733388745,20.0,0.0,0.0
2000-01-01 08:30:00,2.9004908596653274,15.166666705189998,0.0,-1.0,7.867559298663254,20.678424197375463,293.15044799641544,20.0,0.0,0.0
2000-01-01 09:00:00,2.9004908596653274,15.166666705189998,0.0,-1.0,7.867559298663254,20.678424190244378,293.150447996557,20.0,0.0,0.0
